x,y,H,S,V
85.5,83.5,182,15,119
85.5,84.5,165,18,122
85.5,85.5,177,12,118
85.5,86.5,226,6,116
85.5,87.5,191,8,118
85.5,88.5,180,8,117
85.5,89.5,226,7,109
86.5,0.5,13,111,101
86.5,1.5,14,103,108
86.5,2.5,16,103,111
86.5,3.5,18,108,110
86.5,4.5,18,122,123
86.5,5.5,18,119,124
86.5,6.5,17,113,121
86.5,7.5,15,108,106
86.5,8.5,14,100,104
86.5,9.5,14,103,103
86.5,10.5,15,101,111
86.5,11.5,15,102,110
86.5,12.5,15,109,112
86.5,13.5,15,104,112
86.5,14.5,17,93,123
86.5,15.5,20,89,131
86.5,16.5,17,81,107
86.5,17.5,19,78,130
86.5,18.5,19,77,122
86.5,19.5,18,76,116
86.5,20.5,17,70,116
86.5,21.5,19,70,112
86.5,22.5,18,81,110
86.5,23.5,18,77,108
86.5,24.5,16,67,110
86.5,25.5,18,64,110
86.5,26.5,15,50,111
86.5,27.5,16,52,112
86.5,28.5,16,57,111
86.5,29.5,16,59,107
86.5,30.5,18,63,108
86.5,31.5,17,66,112
86.5,32.5,19,66,118
86.5,33.5,18,59,121
86.5,34.5,18,54,116
86.5,35.5,21,66,108
86.5,36.5,20,65,113
86.5,37.5,21,62,122
86.5,38.5,22,60,126
86.5,39.5,22,63,129
86.5,40.5,20,62,126
86.5,41.5,21,70,126
86.5,42.5,22,71,132
86.5,43.5,21,66,130
86.5,44.5,21,71,124
86.5,45.5,21,79,118
86.5,46.5,21,73,121
86.5,47.5,21,68,131
86.5,48.5,21,62,130
86.5,49.5,21,66,127
86.5,50.5,20,60,131
86.5,51.5,19,61,129
86.5,52.5,20,64,123
86.5,53.5,19,72,113
86.5,54.5,21,78,120
86.5,55.5,22,70,123
86.5,56.5,20,59,124
86.5,57.5,20,55,124
86.5,58.5,19,50,132
86.5,59.5,22,53,129
86.5,60.5,21,59,129
86.5,61.5,21,62,126
86.5,62.5,21,66,123
86.5,63.5,21,56,126
86.5,64.5,21,32,140
86.5,65.5,16,25,132
86.5,66.5,12,22,111
86.5,67.5,19,33,113
86.5,68.5,18,35,128
86.5,69.5,20,40,132
86.5,70.5,16,27,137
86.5,71.5,12,18,141
86.5,72.5,19,30,125
86.5,73.5,21,31,113
86.5,74.5,19,32,87
86.5,75.5,18,49,83
86.5,76.5,19,36,118
86.5,77.5,12,13,128
86.5,78.5,212,6,121
86.5,79.5,226,6,116
86.5,80.5,198,6,117
86.5,81.5,226,6,116
86.5,82.5,212,6,117
86.5,83.5,233,8,118
86.5,84.5,212,4,115
86.5,85.5,240,6,114
86.5,86.5,212,6,114
86.5,87.5,212,4,111
86.5,88.5,226,6,116
86.5,89.5,226,6,116
87.5,0.5,16,104,107
87.5,1.5,15,110,106
87.5,2.5,15,104,105
87.5,3.5,17,101,111
87.5,4.5,19,105,128
87.5,5.5,18,106,129
87.5,6.5,15,102,120
87.5,7.5,13,105,99
87.5,8.5,14,104,107
87.5,9.5,14,112,107
87.5,10.5,16,96,114
87.5,11.5,18,97,120
87.5,12.5,17,117,111
87.5,13.5,18,109,114
87.5,14.5,17,102,114
87.5,15.5,18,101,118
87.5,16.5,17,93,115
87.5,17.5,17,87,120
87.5,18.5,18,76,110
87.5,19.5,17,76,103
87.5,20.5,15,61,104
87.5,21.5,14,45,96
87.5,22.5,16,75,112
87.5,23.5,18,82,115
87.5,24.5,19,77,115
87.5,25.5,17,67,110
87.5,26.5,15,57,107
87.5,27.5,16,60,110
87.5,28.5,16,59,112
87.5,29.5,17,62,111
87.5,30.5,18,63,109
87.5,31.5,17,62,110
87.5,32.5,18,64,110
87.5,33.5,16,54,122
87.5,34.5,19,53,123
87.5,35.5,21,72,123
87.5,36.5,22,73,125
87.5,37.5,21,66,130
87.5,38.5,22,63,121
87.5,39.5,21,61,121
87.5,40.5,21,53,125
87.5,41.5,21,67,124
87.5,42.5,22,76,124
87.5,43.5,22,75,121
87.5,44.5,21,86,109
87.5,45.5,20,84,100
87.5,46.5,21,66,119
87.5,47.5,22,69,132
87.5,48.5,22,73,128
87.5,49.5,22,67,129
87.5,50.5,21,69,128
87.5,51.5,22,71,128
87.5,52.5,21,68,119
87.5,53.5,19,66,118
87.5,54.5,21,76,123
87.5,55.5,21,68,122
87.5,56.5,19,57,116
87.5,57.5,17,59,112
87.5,58.5,17,56,117
87.5,59.5,20,52,122
87.5,60.5,19,55,119
87.5,61.5,19,64,118
87.5,62.5,20,68,122
87.5,63.5,23,62,130
87.5,64.5,20,37,142
87.5,65.5,17,22,135
87.5,66.5,17,35,121
87.5,67.5,20,46,116
87.5,68.5,19,40,125
87.5,69.5,20,48,122
87.5,70.5,16,29,128
87.5,71.5,14,17,135
87.5,72.5,18,27,128
87.5,73.5,22,33,128
87.5,74.5,22,34,124
87.5,75.5,18,31,115
87.5,76.5,15,21,130
87.5,77.5,0,7,128
87.5,78.5,244,8,120
87.5,79.5,0,8,116
87.5,80.5,198,6,120
87.5,81.5,226,6,117
87.5,82.5,229,11,115
87.5,83.5,212,6,115
87.5,84.5,180,8,119
87.5,85.5,170,10,118
87.5,86.5,191,8,117
87.5,87.5,226,6,113
87.5,88.5,198,6,119
87.5,89.5,233,4,121
88.5,0.5,16,85,114
88.5,1.5,17,92,107
88.5,2.5,18,93,109
88.5,3.5,21,90,133
88.5,4.5,20,94,132
88.5,5.5,20,80,139
88.5,6.5,19,61,141
88.5,7.5,17,72,120
88.5,8.5,18,84,121
88.5,9.5,17,92,116
88.5,10.5,17,78,123
88.5,11.5,20,89,126
88.5,12.5,17,116,107
88.5,13.5,16,103,108
88.5,14.5,17,97,113
88.5,15.5,17,90,110
88.5,16.5,16,82,114
88.5,17.5,16,84,106
88.5,18.5,17,79,103
88.5,19.5,19,92,113
88.5,20.5,18,75,102
88.5,21.5,17,46,94
88.5,22.5,18,75,108
88.5,23.5,18,72,105
88.5,24.5,19,76,106
88.5,25.5,19,73,104
88.5,26.5,18,70,102
88.5,27.5,19,67,110
88.5,28.5,19,65,116
88.5,29.5,17,63,109
88.5,30.5,17,62,110
88.5,31.5,18,64,107
88.5,32.5,19,59,112
88.5,33.5,19,64,114
88.5,34.5,19,61,120
88.5,35.5,19,69,121
88.5,36.5,22,70,123
88.5,37.5,21,64,115
88.5,38.5,20,63,108
88.5,39.5,22,64,106
88.5,40.5,23,69,121
88.5,41.5,23,73,122
88.5,42.5,22,71,114
88.5,43.5,20,73,114
88.5,44.5,19,84,100
88.5,45.5,16,80,82
88.5,46.5,19,72,106
88.5,47.5,21,71,121
88.5,48.5,21,68,131
88.5,49.5,22,66,131
88.5,50.5,21,72,123
88.5,51.5,21,71,117
88.5,52.5,19,68,112
88.5,53.5,19,63,112
88.5,54.5,22,65,125
88.5,55.5,22,72,126
88.5,56.5,20,69,121
88.5,57.5,19,69,113
88.5,58.5,19,66,123
88.5,59.5,20,63,125
88.5,60.5,20,59,116
88.5,61.5,19,66,112
88.5,62.5,19,69,118
88.5,63.5,19,66,115
88.5,64.5,19,53,123
88.5,65.5,19,48,125
88.5,66.5,18,49,119
88.5,67.5,18,53,119
88.5,68.5,18,53,120
88.5,69.5,19,56,117
88.5,70.5,18,35,129
88.5,71.5,16,28,132
88.5,72.5,21,47,130
88.5,73.5,21,38,134
88.5,74.5,19,32,132
88.5,75.5,17,37,130
88.5,76.5,16,30,127
88.5,77.5,15,22,125
88.5,78.5,7,12,120
88.5,79.5,8,11,114
88.5,80.5,233,8,117
88.5,81.5,0,8,116
88.5,82.5,226,6,116
88.5,83.5,198,6,116
88.5,84.5,178,10,118
88.5,85.5,164,17,120
88.5,86.5,212,4,115
88.5,87.5,240,6,111
88.5,88.5,180,8,114
88.5,89.5,212,4,111
89.5,0.5,13,91,103
89.5,1.5,14,91,98
89.5,2.5,16,85,105
89.5,3.5,20,94,124
89.5,4.5,20,85,135
89.5,5.5,21,73,139
89.5,6.5,22,55,148
89.5,7.5,19,67,133
89.5,8.5,16,76,123
89.5,9.5,17,77,118
89.5,10.5,18,89,114
89.5,11.5,17,100,114
89.5,12.5,16,108,99
89.5,13.5,16,99,105
89.5,14.5,18,93,114
89.5,15.5,17,93,114
89.5,16.5,16,97,120
89.5,17.5,17,85,114
89.5,18.5,18,79,106
89.5,19.5,17,86,112
89.5,20.5,15,60,102
89.5,21.5,16,53,100
89.5,22.5,19,70,109
89.5,23.5,20,75,112
89.5,24.5,21,78,110
89.5,25.5,20,73,108
89.5,26.5,19,68,112
89.5,27.5,21,72,119
89.5,28.5,20,60,113
89.5,29.5,19,69,103
89.5,30.5,14,60,110
89.5,31.5,17,53,115
89.5,32.5,18,53,119
89.5,33.5,21,63,113
89.5,34.5,21,64,103
89.5,35.5,19,73,104
89.5,36.5,19,70,116
89.5,37.5,21,68,111
89.5,38.5,19,66,107
89.5,39.5,20,59,115
89.5,40.5,23,65,120
89.5,41.5,23,71,117
89.5,42.5,22,76,114
89.5,43.5,20,77,108
89.5,44.5,17,74,93
89.5,45.5,16,63,84
89.5,46.5,19,65,101
89.5,47.5,21,68,112
89.5,48.5,22,69,124
89.5,49.5,22,69,125
89.5,50.5,22,74,124
89.5,51.5,21,69,117
89.5,52.5,20,64,115
89.5,53.5,21,52,127
89.5,54.5,21,57,128
89.5,55.5,21,70,120
89.5,56.5,20,72,116
89.5,57.5,21,72,120
89.5,58.5,21,74,126
89.5,59.5,20,67,125
89.5,60.5,19,62,114
89.5,61.5,19,71,114
89.5,62.5,21,75,121
89.5,63.5,20,76,117
89.5,64.5,21,60,119
89.5,65.5,20,57,119
89.5,66.5,17,56,118
89.5,67.5,19,60,110
89.5,68.5,20,54,117
89.5,69.5,17,51,118
89.5,70.5,17,59,111
89.5,71.5,21,61,124
89.5,72.5,21,58,130
89.5,73.5,23,45,136
89.5,74.5,22,40,132
89.5,75.5,19,40,127
89.5,76.5,18,30,132
89.5,77.5,16,25,131
89.5,78.5,15,16,122
89.5,79.5,18,15,113
89.5,80.5,7,13,112
89.5,81.5,0,6,115
89.5,82.5,184,6,121
89.5,83.5,180,8,121
89.5,84.5,191,8,117
89.5,85.5,170,14,122
89.5,86.5,187,10,120
89.5,87.5,195,11,111
89.5,88.5,187,11,114
89.5,89.5,191,8,114
90.5,0.5,14,105,97
90.5,1.5,12,97,97
90.5,2.5,15,95,104
90.5,3.5,16,99,108
90.5,4.5,18,81,131
90.5,5.5,17,87,119
90.5,6.5,16,90,119
90.5,7.5,13,105,111
90.5,8.5,16,105,109
90.5,9.5,16,97,105
90.5,10.5,19,88,110
90.5,11.5,16,90,110
90.5,12.5,17,99,108
90.5,13.5,18,98,96
90.5,14.5,18,91,111
90.5,15.5,17,94,116
90.5,16.5,18,97,115
90.5,17.5,18,86,109
90.5,18.5,18,89,100
90.5,19.5,15,65,93
90.5,20.5,16,47,96
90.5,21.5,18,61,103
90.5,22.5,19,67,110
90.5,23.5,18,70,116
90.5,24.5,20,73,115
90.5,25.5,20,71,118
90.5,26.5,20,70,119
90.5,27.5,21,68,123
90.5,28.5,20,62,110
90.5,29.5,19,69,103
90.5,30.5,16,68,104
90.5,31.5,16,61,107
90.5,32.5,19,59,120
90.5,33.5,23,62,118
90.5,34.5,22,61,112
90.5,35.5,19,69,110
90.5,36.5,18,63,113
90.5,37.5,22,60,113
90.5,38.5,21,67,110
90.5,39.5,21,61,116
90.5,40.5,20,62,119
90.5,41.5,20,62,110
90.5,42.5,21,67,106
90.5,43.5,22,68,101
90.5,44.5,16,70,83
90.5,45.5,17,52,93
90.5,46.5,19,65,109
90.5,47.5,21,64,119
90.5,48.5,21,70,127
90.5,49.5,21,74,123
90.5,50.5,21,72,126
90.5,51.5,21,70,126
90.5,52.5,21,65,120
90.5,53.5,21,59,125
90.5,54.5,21,51,129
90.5,55.5,19,68,119
90.5,56.5,19,68,119
90.5,57.5,21,71,124
90.5,58.5,21,66,126
90.5,59.5,21,62,126
90.5,60.5,21,59,124
90.5,61.5,19,65,117
90.5,62.5,21,74,117
90.5,63.5,20,80,117
90.5,64.5,20,72,116
90.5,65.5,18,54,116
90.5,66.5,18,58,118
90.5,67.5,20,57,120
90.5,68.5,21,49,123
90.5,69.5,18,48,111
90.5,70.5,17,57,106
90.5,71.5,21,67,113
90.5,72.5,21,51,119
90.5,73.5,24,51,138
90.5,74.5,23,47,135
90.5,75.5,21,35,131
90.5,76.5,19,29,130
90.5,77.5,18,31,128
90.5,78.5,22,27,121
90.5,79.5,18,15,116
90.5,80.5,226,6,117
90.5,81.5,0,4,114
90.5,82.5,191,8,120
90.5,83.5,177,12,124
90.5,84.5,184,12,122
90.5,85.5,191,8,120
90.5,86.5,191,8,121
90.5,87.5,201,8,115
90.5,88.5,212,6,110
90.5,89.5,226,6,118
91.5,0.5,13,94,86
91.5,1.5,12,101,93
91.5,2.5,14,105,104
91.5,3.5,14,106,103
91.5,4.5,14,103,103
91.5,5.5,13,97,102
91.5,6.5,14,103,111
91.5,7.5,12,107,109
91.5,8.5,16,106,108
91.5,9.5,18,103,108
91.5,10.5,16,103,108
91.5,11.5,14,92,108
91.5,12.5,19,89,108
91.5,13.5,18,84,97
91.5,14.5,16,87,108
91.5,15.5,16,87,108
91.5,16.5,16,93,106
91.5,17.5,16,90,99
91.5,18.5,18,91,103
91.5,19.5,16,76,93
91.5,20.5,15,65,93
91.5,21.5,16,59,107
91.5,22.5,17,62,106
91.5,23.5,19,63,112
91.5,24.5,19,65,109
91.5,25.5,20,64,114
91.5,26.5,21,63,117
91.5,27.5,21,59,121
91.5,28.5,18,55,115
91.5,29.5,17,47,103
91.5,30.5,15,47,101
91.5,31.5,12,48,89
91.5,32.5,17,58,104
91.5,33.5,19,59,112
91.5,34.5,21,69,117
91.5,35.5,21,65,116
91.5,36.5,19,62,114
91.5,37.5,19,53,114
91.5,38.5,18,58,100
91.5,39.5,19,53,104
91.5,40.5,20,49,108
91.5,41.5,20,48,99
91.5,42.5,19,49,87
91.5,43.5,19,45,96
91.5,44.5,21,56,99
91.5,45.5,19,64,103
91.5,46.5,19,68,115
91.5,47.5,21,65,116
91.5,48.5,22,71,122
91.5,49.5,19,72,119
91.5,50.5,19,69,118
91.5,51.5,19,68,116
91.5,52.5,18,65,117
91.5,53.5,21,62,118
91.5,54.5,22,57,124
91.5,55.5,22,55,115
91.5,56.5,22,57,119
91.5,57.5,21,62,122
91.5,58.5,19,60,118
91.5,59.5,18,56,122
91.5,60.5,20,59,124
91.5,61.5,19,57,125
91.5,62.5,20,66,119
91.5,63.5,19,75,115
91.5,64.5,18,74,110
91.5,65.5,19,51,119
91.5,66.5,19,54,122
91.5,67.5,20,57,128
91.5,68.5,19,54,112
91.5,69.5,19,54,121
91.5,70.5,19,59,120
91.5,71.5,18,62,111
91.5,72.5,19,56,118
91.5,73.5,22,49,135
91.5,74.5,22,42,137
91.5,75.5,22,37,128
91.5,76.5,17,41,118
91.5,77.5,18,30,116
91.5,78.5,12,23,109
91.5,79.5,7,14,103
91.5,80.5,0,9,111
91.5,81.5,0,9,112
91.5,82.5,226,6,119
91.5,83.5,201,8,122
91.5,84.5,198,6,119
91.5,85.5,191,8,122
91.5,86.5,212,6,116
91.5,87.5,0,4,116
91.5,88.5,226,6,110
91.5,89.5,244,8,115
92.5,0.5,13,87,82
92.5,1.5,12,94,89
92.5,2.5,13,99,105
92.5,3.5,14,102,109
92.5,4.5,13,105,92
92.5,5.5,11,102,92
92.5,6.5,12,104,105
92.5,7.5,12,106,103
92.5,8.5,12,100,109
92.5,9.5,18,97,115
92.5,10.5,16,103,108
92.5,11.5,15,102,104
92.5,12.5,19,91,109
92.5,13.5,18,88,104
92.5,14.5,17,88,107
92.5,15.5,17,88,104
92.5,16.5,19,81,103
92.5,17.5,18,84,100
92.5,18.5,18,98,104
92.5,19.5,17,98,98
92.5,20.5,17,88,92
92.5,21.5,17,66,103
92.5,22.5,20,56,104
92.5,23.5,19,55,102
92.5,24.5,19,66,100
92.5,25.5,17,64,103
92.5,26.5,20,57,120
92.5,27.5,21,55,119
92.5,28.5,20,54,117
92.5,29.5,19,53,115
92.5,30.5,14,43,105
92.5,31.5,14,41,92
92.5,32.5,16,57,89
92.5,33.5,19,61,99
92.5,34.5,19,65,109
92.5,35.5,17,60,101
92.5,36.5,18,55,105
92.5,37.5,19,59,112
92.5,38.5,21,57,107
92.5,39.5,20,54,98
92.5,40.5,19,43,100
92.5,41.5,18,38,93
92.5,42.5,14,29,78
92.5,43.5,16,41,80
92.5,44.5,19,58,105
92.5,45.5,18,64,111
92.5,46.5,18,61,112
92.5,47.5,19,62,106
92.5,48.5,20,67,109
92.5,49.5,21,73,111
92.5,50.5,20,72,116
92.5,51.5,21,69,117
92.5,52.5,20,67,110
92.5,53.5,21,64,119
92.5,54.5,21,63,121
92.5,55.5,21,60,119
92.5,56.5,22,56,122
92.5,57.5,23,61,128
92.5,58.5,23,67,125
92.5,59.5,21,50,121
92.5,60.5,18,52,121
92.5,61.5,19,49,113
92.5,62.5,19,54,112
92.5,63.5,19,71,110
92.5,64.5,17,73,100
92.5,65.5,19,51,118
92.5,66.5,19,47,117
92.5,67.5,21,60,127
92.5,68.5,18,58,118
92.5,69.5,18,57,119
92.5,70.5,19,61,121
92.5,71.5,20,61,112
92.5,72.5,19,53,123
92.5,73.5,22,46,137
92.5,74.5,24,51,138
92.5,75.5,22,42,126
92.5,76.5,18,30,116
92.5,77.5,17,26,117
92.5,78.5,226,9,81
92.5,79.5,12,24,74
92.5,80.5,21,26,95
92.5,81.5,7,15,100
92.5,82.5,240,6,112
92.5,83.5,244,8,115
92.5,84.5,212,4,117
92.5,85.5,198,6,119
92.5,86.5,233,4,116
92.5,87.5,226,6,110
92.5,88.5,240,7,108
92.5,89.5,0,9,108
93.5,0.5,13,83,86
93.5,1.5,14,80,95
93.5,2.5,15,78,101
93.5,3.5,12,74,116
93.5,4.5,13,88,107
93.5,5.5,11,104,98
93.5,6.5,12,107,102
93.5,7.5,11,104,98
93.5,8.5,13,99,103
93.5,9.5,16,98,109
93.5,10.5,14,107,107
93.5,11.5,16,93,106
93.5,12.5,17,90,107
93.5,13.5,18,89,105
93.5,14.5,16,85,99
93.5,15.5,16,87,105
93.5,16.5,19,87,108
93.5,17.5,18,78,98
93.5,18.5,19,91,103
93.5,19.5,17,95,96
93.5,20.5,16,84,88
93.5,21.5,21,75,101
93.5,22.5,18,64,107
93.5,23.5,20,64,107
93.5,24.5,22,64,99
93.5,25.5,18,56,95
93.5,26.5,18,49,118
93.5,27.5,17,51,118
93.5,28.5,20,47,123
93.5,29.5,19,55,119
93.5,30.5,15,51,108
93.5,31.5,17,45,95
93.5,32.5,14,46,82
93.5,33.5,19,58,96
93.5,34.5,18,61,104
93.5,35.5,19,55,110
93.5,36.5,21,51,108
93.5,37.5,22,53,110
93.5,38.5,22,49,108
93.5,39.5,17,47,92
93.5,40.5,13,39,85
93.5,41.5,14,41,93
93.5,42.5,17,47,101
93.5,43.5,19,54,112
93.5,44.5,19,59,112
93.5,45.5,17,58,105
93.5,46.5,18,62,110
93.5,47.5,19,61,117
93.5,48.5,21,60,118
93.5,49.5,20,63,116
93.5,50.5,20,65,113
93.5,51.5,20,64,114
93.5,52.5,19,70,109
93.5,53.5,21,70,119
93.5,54.5,21,66,119
93.5,55.5,20,69,114
93.5,56.5,22,57,119
93.5,57.5,21,57,128
93.5,58.5,19,54,122
93.5,59.5,21,41,122
93.5,60.5,21,38,119
93.5,61.5,20,42,113
93.5,62.5,18,48,111
93.5,63.5,18,54,99
93.5,64.5,14,56,91
93.5,65.5,19,48,115
93.5,66.5,19,50,121
93.5,67.5,20,54,118
93.5,68.5,20,56,113
93.5,69.5,21,57,115
93.5,70.5,20,51,123
93.5,71.5,20,53,119
93.5,72.5,22,49,129
93.5,73.5,22,57,134
93.5,74.5,22,56,136
93.5,75.5,23,41,134
93.5,76.5,23,44,127
93.5,77.5,21,33,123
93.5,78.5,240,8,86
93.5,79.5,16,16,79
93.5,80.5,10,11,90
93.5,81.5,246,13,93
93.5,82.5,7,15,98
93.5,83.5,14,21,105
93.5,84.5,14,6,114
93.5,85.5,233,4,119
93.5,86.5,0,4,118
93.5,87.5,212,4,116
93.5,88.5,226,6,113
93.5,89.5,0,7,107
94.5,0.5,14,93,98
94.5,1.5,15,83,98
94.5,2.5,15,93,106
94.5,3.5,14,72,123
94.5,4.5,14,89,103
94.5,5.5,12,95,93
94.5,6.5,12,96,95
94.5,7.5,13,98,98
94.5,8.5,14,90,102
94.5,9.5,13,95,99
94.5,10.5,12,99,95
94.5,11.5,17,81,100
94.5,12.5,18,74,103
94.5,13.5,18,81,100
94.5,14.5,16,85,105
94.5,15.5,17,93,106
94.5,16.5,19,85,92
94.5,17.5,16,85,90
94.5,18.5,18,86,97
94.5,19.5,19,74,89
94.5,20.5,17,76,87
94.5,21.5,17,71,93
94.5,22.5,18,68,100
94.5,23.5,18,64,106
94.5,24.5,18,51,103
94.5,25.5,17,44,108
94.5,26.5,20,51,115
94.5,27.5,17,47,119
94.5,28.5,21,41,122
94.5,29.5,21,54,113
94.5,30.5,13,45,89
94.5,31.5,14,47,92
94.5,32.5,19,46,93
94.5,33.5,20,53,100
94.5,34.5,19,53,104
94.5,35.5,20,55,105
94.5,36.5,20,59,98
94.5,37.5,17,61,100
94.5,38.5,18,52,102
94.5,39.5,16,42,89
94.5,40.5,14,47,81
94.5,41.5,17,56,99
94.5,42.5,19,55,111
94.5,43.5,18,54,118
94.5,44.5,21,58,105
94.5,45.5,22,60,106
94.5,46.5,19,66,107
94.5,47.5,20,65,113
94.5,48.5,23,65,120
94.5,49.5,21,64,118
94.5,50.5,21,67,114
94.5,51.5,21,69,110
94.5,52.5,20,73,108
94.5,53.5,21,68,111
94.5,54.5,22,62,115
94.5,55.5,23,59,103
94.5,56.5,23,52,106
94.5,57.5,21,44,114
94.5,58.5,22,39,124
94.5,59.5,24,37,116
94.5,60.5,19,33,113
94.5,61.5,18,35,115
94.5,62.5,18,30,117
94.5,63.5,18,41,99
94.5,64.5,17,51,95
94.5,65.5,20,45,118
94.5,66.5,20,46,115
94.5,67.5,21,51,120
94.5,68.5,22,51,124
94.5,69.5,22,53,128
94.5,70.5,19,50,132
94.5,71.5,19,51,120
94.5,72.5,21,53,125
94.5,73.5,20,51,125
94.5,74.5,21,51,129
94.5,75.5,21,46,131
94.5,76.5,21,46,131
94.5,77.5,19,25,130
94.5,78.5,0,7,97
94.5,79.5,0,5,88
94.5,80.5,233,5,95
94.5,81.5,0,5,99
94.5,82.5,16,12,102
94.5,83.5,14,15,100
94.5,84.5,8,13,95
94.5,85.5,14,14,109
94.5,86.5,240,6,120
94.5,87.5,233,4,119
94.5,88.5,240,6,113
94.5,89.5,240,7,107
95.5,0.5,15,103,103
95.5,1.5,14,91,100
95.5,2.5,13,101,98
95.5,3.5,10,86,97
95.5,4.5,11,98,93
95.5,5.5,12,90,96
95.5,6.5,15,90,99
95.5,7.5,15,92,99
95.5,8.5,13,94,92
95.5,9.5,13,93,95
95.5,10.5,14,85,96
95.5,11.5,16,76,104
95.5,12.5,18,78,104
95.5,13.5,18,81,106
95.5,14.5,18,80,108
95.5,15.5,18,85,105
95.5,16.5,16,60,88
95.5,17.5,15,66,73
95.5,18.5,14,64,71
95.5,19.5,17,59,73
95.5,20.5,12,48,73
95.5,21.5,12,54,80
95.5,22.5,18,65,97
95.5,23.5,17,66,100
95.5,24.5,16,50,102
95.5,25.5,16,51,104
95.5,26.5,19,49,113
95.5,27.5,20,48,120
95.5,28.5,21,53,115
95.5,29.5,21,52,106
95.5,30.5,21,48,95
95.5,31.5,17,49,87
95.5,32.5,19,45,96
95.5,33.5,20,59,108
95.5,34.5,21,54,112
95.5,35.5,22,50,107
95.5,36.5,22,62,102
95.5,37.5,18,62,102
95.5,38.5,16,62,94
95.5,39.5,14,52,83
95.5,40.5,13,57,71
95.5,41.5,16,65,82
95.5,42.5,21,51,108
95.5,43.5,19,61,108
95.5,44.5,19,67,106
95.5,45.5,19,68,108
95.5,46.5,20,69,106
95.5,47.5,22,67,114
95.5,48.5,23,75,115
95.5,49.5,20,69,114
95.5,50.5,20,69,114
95.5,51.5,19,68,112
95.5,52.5,18,64,106
95.5,53.5,17,62,106
95.5,54.5,21,54,112
95.5,55.5,21,51,109
95.5,56.5,22,51,113
95.5,57.5,22,52,121
95.5,58.5,21,49,123
95.5,59.5,23,42,120
95.5,60.5,21,30,117
95.5,61.5,20,44,108
95.5,62.5,18,40,112
95.5,63.5,20,50,116
95.5,64.5,18,50,117
95.5,65.5,20,42,113
95.5,66.5,18,40,112
95.5,67.5,20,51,124
95.5,68.5,21,53,125
95.5,69.5,21,57,128
95.5,70.5,20,57,120
95.5,71.5,21,57,116
95.5,72.5,22,46,125
95.5,73.5,19,42,121
95.5,74.5,20,43,122
95.5,75.5,21,45,123
95.5,76.5,21,34,133
95.5,77.5,19,25,132
95.5,78.5,10,9,112
95.5,79.5,14,7,107
95.5,80.5,0,6,111
95.5,81.5,0,6,110
95.5,82.5,0,6,113
95.5,83.5,0,6,114
95.5,84.5,0,10,97
95.5,85.5,8,14,90
95.5,86.5,240,8,95
95.5,87.5,0,6,113
95.5,88.5,226,6,116
95.5,89.5,0,7,104
96.5,0.5,14,100,104
96.5,1.5,13,102,100
96.5,2.5,12,107,88
96.5,3.5,11,103,84
96.5,4.5,12,94,92
96.5,5.5,15,76,106
96.5,6.5,20,73,115
96.5,7.5,18,78,104
96.5,8.5,15,91,89
96.5,9.5,14,93,98
96.5,10.5,14,81,100
96.5,11.5,16,79,109
96.5,12.5,17,81,107
96.5,13.5,18,78,97
96.5,14.5,18,75,95
96.5,15.5,17,75,88
96.5,16.5,11,41,68
96.5,17.5,244,17,58
96.5,18.5,233,17,59
96.5,19.5,0,16,63
96.5,20.5,0,15,67
96.5,21.5,12,44,80
96.5,22.5,18,65,98
96.5,23.5,16,63,100
96.5,24.5,15,46,88
96.5,25.5,16,47,81
96.5,26.5,20,49,109
96.5,27.5,21,52,106
96.5,28.5,19,55,102
96.5,29.5,17,51,110
96.5,30.5,19,45,113
96.5,31.5,21,47,97
96.5,32.5,23,53,104
96.5,33.5,22,57,111
96.5,34.5,20,50,117
96.5,35.5,25,45,113
96.5,36.5,23,50,112
96.5,37.5,22,51,115
96.5,38.5,22,52,111
96.5,39.5,16,38,86
96.5,40.5,15,40,70
96.5,41.5,16,58,78
96.5,42.5,22,48,111
96.5,43.5,17,48,99
96.5,44.5,20,65,97
96.5,45.5,21,72,102
96.5,46.5,20,68,108
96.5,47.5,21,67,110
96.5,48.5,22,66,108
96.5,49.5,21,62,115
96.5,50.5,19,61,117
96.5,51.5,21,67,117
96.5,52.5,22,67,114
96.5,53.5,21,59,111
96.5,54.5,21,51,109
96.5,55.5,20,48,111
96.5,56.5,22,44,121
96.5,57.5,21,45,124
96.5,58.5,19,46,120
96.5,59.5,18,37,124
96.5,60.5,18,35,116
96.5,61.5,22,36,120
96.5,62.5,18,34,119
96.5,63.5,20,49,118
96.5,64.5,19,45,122
96.5,65.5,17,41,118
96.5,66.5,20,43,112
96.5,67.5,20,59,115
96.5,68.5,21,58,122
96.5,69.5,22,50,126
96.5,70.5,20,42,114
96.5,71.5,21,53,125
96.5,72.5,22,52,130
96.5,73.5,20,46,125
96.5,74.5,20,45,119
96.5,75.5,21,37,122
96.5,76.5,21,26,135
96.5,77.5,18,27,131
96.5,78.5,14,6,119
96.5,79.5,198,6,119
96.5,80.5,212,2,114
96.5,81.5,0,4,110
96.5,82.5,244,8,117
96.5,83.5,0,6,112
96.5,84.5,7,15,100
96.5,85.5,10,10,100
96.5,86.5,212,7,99
96.5,87.5,223,9,113
96.5,88.5,212,6,116
96.5,89.5,226,7,108
97.5,0.5,14,93,95
97.5,1.5,14,98,93
